Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
ORF9b-A549-Nt	Q6W2J9	BCOR	8	8	8.00	1	3|3|0	0.52	0.52	0.52	0.52	0.52	0.09	2.67	0.03
ORF9b-A549-Nt	Q9H0H5	RACGAP1	9	9	9.00	1	6|7|0	0.00	0.00	0.00	0.00	0.00	-10.39	1.38	0.29
ORF9b-A549-Nt	Q53EZ4	CEP55	12	12	12.00	1	7|12|0	0.00	0.00	0.00	0.00	0.00	-16.57	1.26	0.36
ORF9b-A549-Nt	Q86WP2	GPBP1	2	2	2.00	1	0|3|0	0.09	0.09	0.09	0.09	0.09	-2.37	1.33	0.09
ORF9b-A549-Nt	Q14157	UBAP2L	76	76	76.00	1	39|39|0	0.00	0.00	0.00	0.00	0.00	-30.18	1.95	0.44
ORF9b-A549-Nt	Q68CZ1	RPGRIP1L	4	4	4.00	1	9|2|0	0.00	0.00	0.00	0.00	0.00	-13.44	0.73	0.33
ORF9b-A549-Nt	Q96C24	SYTL4	51	51	51.00	1	28|40|0	0.00	0.00	0.00	0.00	0.00	-47.90	1.50	0.49
ORF9b-A549-Nt	Q9GZV1	ANKRD2	4	4	4.00	1	4|8|0	0.00	0.00	0.00	0.00	0.00	-15.96	0.67	0.54
ORF9b-A549-Nt	Q17RS7	GEN1	12	12	12.00	1	11|14|0	0.00	0.00	0.00	0.00	0.00	-27.15	0.96	0.43
ORF9b-A549-Nt	Q15046	KARS1	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.45	30.00	0.00
ORF9b-A549-Nt	Q13813	SPTAN1	16	16	16.00	1	44|28|0	0.00	0.00	0.00	0.00	0.00	-109.92	0.44	0.54
ORF9b-A549-Nt	P28290	ITPRID2	33	33	33.00	1	28|21|0	0.00	0.00	0.00	0.00	0.00	-39.19	1.35	0.47
ORF9b-A549-Nt	Q86Y07	VRK2	2	2	2.00	1	3|0|0	0.09	0.09	0.09	0.09	0.09	-2.37	1.33	0.09
ORF9b-A549-Nt	P49902	NT5C2	8	8	8.00	1	3|6|0	0.01	0.01	0.01	0.01	0.01	-4.89	1.78	0.16
ORF9b-A549-Nt	Q92609	TBC1D5	18	18	18.00	1	22|26|0	0.00	0.00	0.00	0.00	0.00	-59.60	0.75	0.50
ORF9b-A549-Nt	Q86SQ0	PHLDB2	7	7	7.00	1	9|5|0	0.00	0.00	0.00	0.00	0.00	-15.05	1.00	0.35
ORF9b-A549-Nt	Q9UI26	IPO11	3	3	3.00	1	0|2|0	0.57	0.57	0.57	0.57	0.57	0.27	3.00	0.02
ORF9b-A549-Nt	Q6UN15	FIP1L1	11	11	11.00	1	6|6|0	0.00	0.00	0.00	0.00	0.00	-5.92	1.83	0.19
ORF9b-A549-Nt	P52594	AGFG1	103	103	103.00	1	74|96|0	0.00	0.00	0.00	0.00	0.00	-151.32	1.21	0.53
ORF9b-A549-Nt	Q9UJW0	DCTN4	3	3	3.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-10.23	0.75	0.28
ORF9b-A549-Nt	P19525	EIF2AK2	3	3	3.00	1	2|0|0	0.57	0.57	0.57	0.57	0.57	0.30	3.00	0.02
ORF9b-A549-Nt	Q13310	PABPC4	8	8	8.00	1	0|9|0	0.01	0.01	0.01	0.01	0.01	-4.29	1.78	0.15
ORF9b-A549-Nt	Q9UM82	SPATA2	26	26	26.00	1	13|16|0	0.00	0.00	0.00	0.00	0.00	-14.50	1.79	0.34
ORF9b-A549-Nt	Q8N2Y8	RUSC2	3	3	3.00	1	6|2|0	0.00	0.00	0.00	0.00	0.00	-9.99	0.75	0.27
ORF9b-A549-Nt	Q6T4R5	NHS	13	13	13.00	1	15|6|0	0.00	0.00	0.00	0.00	0.00	-18.18	1.24	0.38
ORF9b-A549-Nt	Q9UHX1	PUF60	37	37	37.00	1	40|0|0	0.00	0.00	0.00	0.00	0.00	-20.35	1.85	0.39
ORF9b-A549-Nt	Q8N684	CPSF7	6	6	6.00	1	4|6|0	0.00	0.00	0.00	0.00	0.00	-9.40	1.20	0.27
ORF9b-A549-Nt	Q8TCN5	ZNF507	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF9b-A549-Nt	Q63ZY3	KANK2	19	19	19.00	1	20|17|0	0.00	0.00	0.00	0.00	0.00	-38.14	1.03	0.47
ORF9b-A549-Nt	Q9NYY8	FASTKD2	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF9b-A549-Nt	Q12906	ILF3	21	21	21.00	1	12|16|0	0.00	0.00	0.00	0.00	0.00	-19.52	1.50	0.39
ORF9b-A549-Nt	P51572	BCAP31	7	7	7.00	1	9|11|0	0.00	0.00	0.00	0.00	0.00	-25.88	0.70	0.42
ORF9b-A549-Nt	O75569	PRKRA	2	2	2.00	1	0|3|0	0.09	0.09	0.09	0.09	0.09	-2.35	1.33	0.09
ORF9b-A549-Nt	Q8N0X7	SPART	26	26	26.00	1	22|20|0	0.00	0.00	0.00	0.00	0.00	-36.86	1.24	0.46
ORF9b-A549-Nt	Q9H6R7	WDCP	10	10	10.00	1	2|0|0	0.99	0.99	0.99	0.99	0.99	5.04	10.00	0.00
ORF9b-A549-Nt	Q14511	NEDD9	3	3	3.00	1	4|2|0	0.00	0.00	0.00	0.00	0.00	-6.72	1.00	0.21
ORF9b-A549-Nt	Q12904	AIMP1	2	2	2.00	1	4|6|0	0.00	0.00	0.00	0.00	0.00	-15.85	0.40	0.54
ORF9b-A549-Nt	O60502	OGA	9	9	9.00	1	8|5|0	0.00	0.00	0.00	0.00	0.00	-10.40	1.38	0.29
ORF9b-A549-Nt	Q96F86	EDC3	61	61	61.00	1	38|48|0	0.00	0.00	0.00	0.00	0.00	-63.99	1.42	0.51
ORF9b-A549-Nt	O60832	DKC1	8	8	8.00	1	4|4|0	0.04	0.04	0.04	0.04	0.04	-3.14	2.00	0.12
ORF9b-A549-Nt	Q96CP2	FLYWCH2	2	2	2.00	1	0|2|0	0.30	0.30	0.30	0.30	0.30	-0.85	2.00	0.04
ORF9b-A549-Nt	Q8WUF5	PPP1R13L	8	8	8.00	1	18|16|0	0.00	0.00	0.00	0.00	0.00	-51.27	0.47	0.54
ORF9b-A549-Nt	Q86V48	LUZP1	57	57	57.00	1	65|67|0	0.00	0.00	0.00	0.00	0.00	-150.92	0.86	0.53
ORF9b-A549-Nt	Q3KP66	INAVA	5	5	5.00	1	3|2|0	0.10	0.10	0.10	0.10	0.10	-2.17	2.00	0.08
ORF9b-A549-Nt	Q15029	EFTUD2	18	18	18.00	1	9|9|0	0.00	0.00	0.00	0.00	0.00	-6.64	2.00	0.21
ORF9b-A549-Nt	Q8NDI1	EHBP1	36	36	36.00	1	36|37|0	0.00	0.00	0.00	0.00	0.00	-76.91	0.99	0.51
ORF9b-A549-Nt	Q6P4R8	NFRKB	3	3	3.00	1	3|0|0	0.26	0.26	0.26	0.26	0.26	-1.06	2.00	0.06
ORF9b-A549-Nt	Q9BRP8	PYM1	4	4	4.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-8.78	1.00	0.25
ORF9b-A549-Nt	P53618	COPB1	13	13	13.00	1	21|18|0	0.00	0.00	0.00	0.00	0.00	-51.31	0.67	0.54
ORF9b-A549-Nt	Q9UHD1	CHORDC1	11	11	11.00	1	11|12|0	0.00	0.00	0.00	0.00	0.00	-25.06	0.96	0.42
ORF9b-A549-Nt	Q9UQB8	BAIAP2	6	6	6.00	1	7|8|0	0.00	0.00	0.00	0.00	0.00	-18.30	0.80	0.38
ORF9b-A549-Nt	A6NKD9	CCDC85C	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.18	40.00	0.00
ORF9b-A549-Nt	A2RUB1	MEIOC	12	12	12.00	1	4|7|0	0.05	0.05	0.05	0.05	0.05	-2.94	2.18	0.12
ORF9b-A549-Nt	Q9Y450	HBS1L	8	8	8.00	1	9|7|0	0.00	0.00	0.00	0.00	0.00	-17.09	1.00	0.37
ORF9b-A549-Nt	Q9NV88	INTS9	4	4	4.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-10.55	0.89	0.29
ORF9b-A549-Nt	Q13772	NCOA4	5	5	5.00	1	3|2|0	0.10	0.10	0.10	0.10	0.10	-2.16	2.00	0.08
ORF9b-A549-Nt	Q96AY4	TTC28	7	7	7.00	1	16|9|0	0.00	0.00	0.00	0.00	0.00	-35.28	0.56	0.54
ORF9b-A549-Nt	Q9P0K7	RAI14	9	9	9.00	1	15|12|0	0.00	0.00	0.00	0.00	0.00	-35.63	0.67	0.54
ORF9b-A549-Nt	Q15390	MTFR1	2	2	2.00	1	0|5|0	0.00	0.00	0.00	0.00	0.00	-5.85	0.80	0.19
ORF9b-A549-Nt	Q9C0D5	TANC1	5	5	5.00	1	12|5|0	0.00	0.00	0.00	0.00	0.00	-23.37	0.59	0.54
ORF9b-A549-Nt	Q15398	DLGAP5	10	10	10.00	1	13|14|0	0.00	0.00	0.00	0.00	0.00	-33.90	0.74	0.45
ORF9b-A549-Nt	Q9H7E2	TDRD3	16	16	16.00	1	5|9|0	0.08	0.08	0.08	0.08	0.08	-2.40	2.29	0.10
ORF9b-A549-Nt	P09525	ANXA4	2	2	2.00	1	0|2|0	0.30	0.30	0.30	0.30	0.30	-0.84	2.00	0.04
ORF9b-A549-Nt	Q8NEL9	DDHD1	3	3	3.00	1	0|2|0	0.57	0.57	0.57	0.57	0.57	0.27	3.00	0.02
ORF9b-A549-Nt	Q9NXF1	TEX10	7	7	7.00	1	6|5|0	0.00	0.00	0.00	0.00	0.00	-9.74	1.27	0.27
ORF9b-A549-Nt	Q96JM3	CHAMP1	19	19	19.00	1	23|27|0	0.00	0.00	0.00	0.00	0.00	-61.65	0.76	0.50
ORF9b-A549-Nt	P98170	XIAP	19	19	19.00	1	16|23|0	0.00	0.00	0.00	0.00	0.00	-41.62	0.97	0.47
ORF9b-A549-Nt	P19838	NFKB1	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.45	30.00	0.00
ORF9b-A549-Nt	Q9BQ52	ELAC2	3	3	3.00	1	6|4|0	0.00	0.00	0.00	0.00	0.00	-13.94	0.60	0.54
ORF9b-A549-Nt	O75306	NDUFS2	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.20	40.00	0.00
ORF9b-A549-Nt	Q9Y2D8	SSX2IP	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.64	20.00	0.00
ORF9b-A549-Nt	Q00013	MPP1	2	2	2.00	1	7|6|0	0.00	0.00	0.00	0.00	0.00	-22.01	0.31	0.54
ORF9b-A549-Nt	P33981	TTK	18	18	18.00	1	18|21|0	0.00	0.00	0.00	0.00	0.00	-43.12	0.92	0.48
ORF9b-A549-Nt	Q9GZV5	WWTR1	10	10	10.00	1	9|11|0	0.00	0.00	0.00	0.00	0.00	-21.23	1.00	0.40
ORF9b-A549-Nt	Q9BTX1	NDC1	2	2	2.00	1	0|3|0	0.09	0.09	0.09	0.09	0.09	-2.37	1.33	0.09
ORF9b-A549-Nt	Q9H5V9	CXorf56	7	7	7.00	1	4|7|0	0.00	0.00	0.00	0.00	0.00	-9.75	1.27	0.27
ORF9b-A549-Nt	P35637	FUS	5	5	5.00	1	0|6|0	0.04	0.04	0.04	0.04	0.04	-3.08	1.67	0.12
ORF9b-A549-Nt	P56945	BCAR1	9	9	9.00	1	10|9|0	0.00	0.00	0.00	0.00	0.00	-20.93	0.95	0.40
ORF9b-A549-Nt	Q96IZ5	RBM41	7	7	7.00	1	6|8|0	0.00	0.00	0.00	0.00	0.00	-15.02	1.00	0.35
ORF9b-A549-Nt	Q96SI9	STRBP	8	8	8.00	1	8|12|0	0.00	0.00	0.00	0.00	0.00	-24.22	0.80	0.42
ORF9b-A549-Nt	Q92859	NEO1	8	8	8.00	1	9|8|0	0.00	0.00	0.00	0.00	0.00	-18.85	0.94	0.38
ORF9b-A549-Nt	Q13439	GOLGA4	3	3	3.00	1	13|3|0	0.00	0.00	0.00	0.00	0.00	-25.02	0.38	0.54
ORF9b-A549-Nt	Q9Y5A9	YTHDF2	7	7	7.00	1	4|7|0	0.00	0.00	0.00	0.00	0.00	-9.74	1.27	0.27
ORF9b-A549-Nt	O15226	NKRF	13	13	13.00	1	8|10|0	0.00	0.00	0.00	0.00	0.00	-13.45	1.44	0.33
ORF9b-A549-Nt	Q9NPI1	BRD7	7	7	7.00	1	6|7|0	0.00	0.00	0.00	0.00	0.00	-13.25	1.08	0.33
ORF9b-A549-Nt	Q9Y6Q9	NCOA3	6	6	6.00	1	11|5|0	0.00	0.00	0.00	0.00	0.00	-19.75	0.75	0.39
ORF9b-A549-Nt	Q5UIP0	RIF1	19	19	19.00	1	21|15|0	0.00	0.00	0.00	0.00	0.00	-36.33	1.06	0.46
ORF9b-A549-Nt	Q86T24	ZBTB33	5	5	5.00	1	6|3|0	0.00	0.00	0.00	0.00	0.00	-9.11	1.11	0.26
ORF9b-A549-Nt	Q9BSJ8	ESYT1	10	10	10.00	1	12|11|0	0.00	0.00	0.00	0.00	0.00	-26.57	0.87	0.43
ORF9b-A549-Nt	Q9NVN8	GNL3L	5	5	5.00	1	9|9|0	0.00	0.00	0.00	0.00	0.00	-25.67	0.56	0.54
ORF9b-A549-Nt	Q9Y4F3	MARF1	5	5	5.00	1	4|6|0	0.00	0.00	0.00	0.00	0.00	-10.87	1.00	0.30
ORF9b-A549-Nt	P16333	NCK1	4	4	4.00	1	5|6|0	0.00	0.00	0.00	0.00	0.00	-14.16	0.73	0.34
ORF9b-A549-Nt	Q05519	SRSF11	4	4	4.00	1	2|3|0	0.03	0.03	0.03	0.03	0.03	-3.53	1.60	0.13
ORF9b-A549-Nt	Q99460	PSMD1	17	17	17.00	1	11|13|0	0.00	0.00	0.00	0.00	0.00	-18.21	1.42	0.38
ORF9b-A549-Nt	P37198	NUP62	6	6	6.00	1	5|7|0	0.00	0.00	0.00	0.00	0.00	-12.92	1.00	0.32
ORF9b-A549-Nt	Q6NXT4	SLC30A6	6	6	6.00	1	4|7|0	0.00	0.00	0.00	0.00	0.00	-11.18	1.09	0.30
ORF9b-A549-Nt	P21291	CSRP1	2	2	2.00	1	3|4|0	0.00	0.00	0.00	0.00	0.00	-10.08	0.57	0.54
ORF9b-A549-Nt	Q04637	EIF4G1	41	41	41.00	1	51|46|0	0.00	0.00	0.00	0.00	0.00	-112.41	0.85	0.52
ORF9b-A549-Nt	Q7L2J0	MEPCE	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.63	20.00	0.00
ORF9b-A549-Nt	Q96JP5	ZFP91	10	10	10.00	1	11|14|0	0.00	0.00	0.00	0.00	0.00	-30.20	0.80	0.44
ORF9b-A549-Nt	Q03164	KMT2A	7	7	7.00	1	7|4|0	0.00	0.00	0.00	0.00	0.00	-9.69	1.27	0.27
ORF9b-A549-Nt	P48506	GCLC	4	4	4.00	1	6|8|0	0.00	0.00	0.00	0.00	0.00	-19.82	0.57	0.54
ORF9b-A549-Nt	Q06546	GABPA	3	3	3.00	1	2|0|0	0.57	0.57	0.57	0.57	0.57	0.27	3.00	0.02
ORF9b-A549-Nt	Q9NTZ6	RBM12	8	8	8.00	1	6|7|0	0.00	0.00	0.00	0.00	0.00	-11.82	1.23	0.31
ORF9b-A549-Nt	Q99829	CPNE1	4	4	4.00	1	0|2|0	0.76	0.76	0.76	0.76	0.76	1.13	4.00	0.01
ORF9b-A549-Nt	Q16864	ATP6V1F	7	7	7.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	12.11	70.00	0.00
ORF9b-A549-Nt	O43303	CCP110	9	9	9.00	1	6|6|0	0.00	0.00	0.00	0.00	0.00	-8.65	1.50	0.25
ORF9b-A549-Nt	P62195	PSMC5	32	32	32.00	1	27|34|0	0.00	0.00	0.00	0.00	0.00	-61.55	1.05	0.50
ORF9b-A549-Nt	Q9NUY8	TBC1D23	3	3	3.00	1	7|6|0	0.00	0.00	0.00	0.00	0.00	-19.83	0.46	0.54
ORF9b-A549-Nt	Q96RL1	UIMC1	6	6	6.00	1	7|4|0	0.00	0.00	0.00	0.00	0.00	-11.15	1.09	0.30
ORF9b-A549-Nt	Q9NZN8	CNOT2	3	3	3.00	1	2|3|0	0.01	0.01	0.01	0.01	0.01	-4.93	1.20	0.16
ORF9b-A549-Nt	Q92538	GBF1	9	9	9.00	1	3|0|0	0.94	0.94	0.94	0.94	0.94	2.69	6.00	0.01
ORF9b-A549-Nt	P28331	NDUFS1	13	13	13.00	1	3|2|0	1.00	1.00	1.00	1.00	1.00	7.24	5.20	0.00
ORF9b-A549-Nt	Q3B820	FAM161A	2	2	2.00	1	2|3|0	0.00	0.00	0.00	0.00	0.00	-6.42	0.80	0.20
ORF9b-A549-Nt	Q3B7T1	EDRF1	9	9	9.00	1	4|0|0	0.87	0.87	0.87	0.87	0.87	1.91	4.50	0.01
ORF9b-A549-Nt	Q16625	OCLN	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.20	40.00	0.00
ORF9b-A549-Nt	Q7Z434	MAVS	16	16	16.00	1	19|22|0	0.00	0.00	0.00	0.00	0.00	-49.92	0.78	0.49
ORF9b-A549-Nt	Q96SY0	INTS14	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.45	30.00	0.00
ORF9b-A549-Nt	O60566	BUB1B	21	21	21.00	1	24|23|0	0.00	0.00	0.00	0.00	0.00	-52.92	0.89	0.50
ORF9b-A549-Nt	Q12792	TWF1	5	5	5.00	1	6|9|0	0.00	0.00	0.00	0.00	0.00	-19.95	0.67	0.54
ORF9b-A549-Nt	Q14498	RBM39	8	8	8.00	1	5|5|0	0.00	0.00	0.00	0.00	0.00	-6.59	1.60	0.21
ORF9b-A549-Nt	Q8N6H7	ARFGAP2	14	14	14.00	1	12|12|0	0.00	0.00	0.00	0.00	0.00	-22.50	1.17	0.41
ORF9b-A549-Nt	P53365	ARFIP2	5	5	5.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-7.35	1.25	0.22
ORF9b-A549-Nt	Q92667	AKAP1	3	3	3.00	1	5|3|0	0.00	0.00	0.00	0.00	0.00	-10.23	0.75	0.28
ORF9b-A549-Nt	O95400	CD2BP2	2	2	2.00	1	0|2|0	0.30	0.30	0.30	0.30	0.30	-0.84	2.00	0.04
ORF9b-A549-Nt	P98082	DAB2	4	4	4.00	1	3|3|0	0.01	0.01	0.01	0.01	0.01	-5.24	1.33	0.17
ORF9b-A549-Nt	O43172	PRPF4	7	7	7.00	1	5|10|0	0.00	0.00	0.00	0.00	0.00	-16.60	0.93	0.37
ORF9b-A549-Nt	P30622	CLIP1	7	7	7.00	1	15|13|0	0.00	0.00	0.00	0.00	0.00	-41.38	0.50	0.54
ORF9b-A549-Nt	Q13470	TNK1	9	9	9.00	1	6|8|0	0.00	0.00	0.00	0.00	0.00	-12.14	1.29	0.31
ORF9b-A549-Nt	Q8NEU8	APPL2	5	5	5.00	1	2|2|0	0.38	0.38	0.38	0.38	0.38	-0.49	2.50	0.04
ORF9b-A549-Nt	Q96RG2	PASK	2	2	2.00	1	0|2|0	0.30	0.30	0.31	0.31	0.31	-0.81	2.00	0.04
ORF9b-A549-Nt	Q8TEQ6	GEMIN5	4	4	4.00	1	8|2|0	0.00	0.00	0.00	0.00	0.00	-11.75	0.80	0.31
ORF9b-A549-Nt	Q13045	FLII	5	5	5.00	1	5|0|0	0.15	0.15	0.15	0.15	0.15	-1.70	2.00	0.08
ORF9b-A549-Nt	Q14807	KIF22	16	16	16.00	1	13|12|0	0.00	0.00	0.00	0.00	0.00	-21.39	1.28	0.40
ORF9b-A549-Nt	O94925	GLS	18	18	18.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	28.84	180.00	0.00
ORF9b-A549-Nt	Q14789	GOLGB1	21	21	21.00	1	48|34|0	0.00	0.00	0.00	0.00	0.00	-119.56	0.51	0.54
ORF9b-A549-Nt	Q9BUK6	MSTO1	5	5	5.00	1	0|4|0	0.41	0.41	0.40	0.40	0.41	-0.39	2.50	0.04
ORF9b-A549-Nt	Q8N3R9	MPP5	8	8	8.00	1	8|5|0	0.00	0.00	0.00	0.00	0.00	-11.81	1.23	0.31
ORF9b-A549-Nt	P50991	CCT4	5	5	5.00	1	2|5|0	0.00	0.00	0.00	0.00	0.00	-5.52	1.43	0.18
ORF9b-A549-Nt	P04406	GAPDH	4	4	4.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-10.48	0.89	0.29
ORF9b-A549-Nt	Q8N7H5	PAF1	4	4	4.00	1	9|9|0	0.00	0.00	0.00	0.00	0.00	-27.69	0.44	0.54
ORF9b-A549-Nt	P28340	POLD1	12	12	12.00	1	13|6|0	0.00	0.00	0.00	0.00	0.00	-16.30	1.26	0.36
ORF9b-A549-Nt	Q14678	KANK1	9	9	9.00	1	11|7|0	0.00	0.00	0.00	0.00	0.00	-19.16	1.00	0.38
ORF9b-A549-Nt	Q9NR30	DDX21	5	5	5.00	1	5|4|0	0.00	0.00	0.00	0.00	0.00	-9.07	1.11	0.26
ORF9b-A549-Nt	Q99459	CDC5L	7	7	7.00	1	12|6|0	0.00	0.00	0.00	0.00	0.00	-21.77	0.78	0.40
ORF9b-A549-Nt	P26196	DDX6	8	8	8.00	1	5|7|0	0.00	0.00	0.00	0.00	0.00	-10.02	1.33	0.28
ORF9b-A549-Nt	Q8WVM8	SCFD1	4	4	4.00	1	7|6|0	0.00	0.00	0.00	0.00	0.00	-17.92	0.62	0.54
ORF9b-A549-Nt	P22570	FDXR	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
ORF9b-A549-Nt	Q9H8V3	ECT2	10	10	10.00	1	13|9|0	0.00	0.00	0.00	0.00	0.00	-24.73	0.91	0.42
ORF9b-A549-Nt	P26639	TARS1	4	4	4.00	1	5|9|0	0.00	0.00	0.00	0.00	0.00	-19.84	0.57	0.54
ORF9b-A549-Nt	Q12834	CDC20	4	4	4.00	1	3|7|0	0.00	0.00	0.00	0.00	0.00	-12.09	0.80	0.31
ORF9b-A549-Nt	Q9BSC4	NOL10	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.86	50.00	0.00
ORF9b-A549-Nt	O75970	MPDZ	8	8	8.00	1	4|0|0	0.82	0.82	0.82	0.82	0.82	1.53	4.00	0.01
ORF9b-A549-Nt	O75815	BCAR3	2	2	2.00	1	7|4|0	0.00	0.00	0.00	0.00	0.00	-17.92	0.36	0.54
ORF9b-A549-Nt	Q13561	DCTN2	9	9	9.00	1	8|15|0	0.00	0.00	0.00	0.00	0.00	-27.86	0.78	0.43
ORF9b-A549-Nt	O14617	AP3D1	22	22	22.00	1	23|21|0	0.00	0.00	0.00	0.00	0.00	-46.12	1.00	0.48
ORF9b-A549-Nt	P61289	PSME3	12	12	12.00	1	7|15|0	0.00	0.00	0.00	0.00	0.00	-21.39	1.09	0.40
ORF9b-A549-Nt	O00231	PSMD11	7	7	7.00	1	5|10|0	0.00	0.00	0.00	0.00	0.00	-16.63	0.93	0.37
ORF9b-A549-Nt	Q9ULK4	MED23	17	17	17.00	1	19|14|0	0.00	0.00	0.00	0.00	0.00	-33.93	1.03	0.45
ORF9b-A549-Nt	Q9Y314	NOSIP	17	17	17.00	1	6|13|0	0.00	0.00	0.00	0.00	0.00	-10.20	1.79	0.28
ORF9b-A549-Nt	Q9Y570	PPME1	10	10	10.00	1	6|14|0	0.00	0.00	0.00	0.00	0.00	-20.70	1.00	0.40
ORF9b-A549-Nt	P61923	COPZ1	2	2	2.00	1	0|3|0	0.09	0.09	0.09	0.09	0.09	-2.37	1.33	0.09
ORF9b-A549-Nt	Q6PJP8	DCLRE1A	11	11	11.00	1	6|4|0	0.07	0.07	0.07	0.07	0.07	-2.58	2.20	0.11
ORF9b-A549-Nt	Q12931	TRAP1	19	19	19.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	30.33	190.00	0.00
ORF9b-A549-Nt	Q14694	USP10	23	23	23.00	1	14|12|0	0.00	0.00	0.00	0.00	0.00	-13.44	1.77	0.33
ORF9b-A549-Nt	Q99426	TBCB	7	7	7.00	1	8|11|0	0.00	0.00	0.00	0.00	0.00	-24.03	0.74	0.41
ORF9b-A549-Nt	Q92572	AP3S1	5	5	5.00	1	8|5|0	0.00	0.00	0.00	0.00	0.00	-16.23	0.77	0.36
ORF9b-A549-Nt	O00299	CLIC1	2	2	2.00	1	3|3|0	0.00	0.00	0.00	0.00	0.00	-8.13	0.67	0.54
ORF9b-A549-Nt	P33240	CSTF2	24	24	24.00	1	29|28|0	0.00	0.00	0.00	0.00	0.00	-66.40	0.84	0.51
ORF9b-A549-Nt	Q08211	DHX9	25	25	25.00	1	18|15|0	0.00	0.00	0.00	0.00	0.00	-22.63	1.52	0.41
ORF9b-A549-Nt	P55039	DRG2	3	3	3.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-10.23	0.75	0.28
ORF9b-A549-Nt	P41091	EIF2S3	6	6	6.00	1	3|3|0	0.08	0.08	0.08	0.08	0.08	-2.49	2.00	0.10
ORF9b-A549-Nt	P23588	EIF4B	65	65	65.00	1	60|61|0	0.00	0.00	0.00	0.00	0.00	-119.48	1.07	0.53
ORF9b-A549-Nt	P22087	FBL	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.64	20.00	0.00
ORF9b-A549-Nt	P12956	XRCC6	17	17	17.00	1	9|10|0	0.00	0.00	0.00	0.00	0.00	-9.64	1.79	0.27
ORF9b-A549-Nt	Q12789	GTF3C1	6	6	6.00	1	14|7|0	0.00	0.00	0.00	0.00	0.00	-29.31	0.57	0.54
ORF9b-A549-Nt	P04792	HSPB1	2	2	2.00	1	2|3|0	0.00	0.00	0.00	0.00	0.00	-6.36	0.80	0.20
ORF9b-A549-Nt	P78318	IGBP1	37	37	37.00	1	29|39|0	0.00	0.00	0.00	0.00	0.00	-66.58	1.09	0.51
ORF9b-A549-Nt	O15357	INPPL1	5	5	5.00	1	7|5|0	0.00	0.00	0.00	0.00	0.00	-14.37	0.83	0.34
ORF9b-A549-Nt	P60228	EIF3E	9	9	9.00	1	4|4|0	0.13	0.13	0.13	0.13	0.13	-1.88	2.25	0.08
ORF9b-A549-Nt	P49588	AARS1	3	3	3.00	1	7|6|0	0.00	0.00	0.00	0.00	0.00	-19.80	0.46	0.54
ORF9b-A549-Nt	P09874	PARP1	4	4	4.00	1	11|4|0	0.00	0.00	0.00	0.00	0.00	-21.22	0.53	0.54
ORF9b-A549-Nt	P35869	AHR	15	15	15.00	1	5|8|0	0.09	0.09	0.09	0.09	0.09	-2.32	2.31	0.09
ORF9b-A549-Nt	P06576	ATP5F1B	15	15	15.00	1	4|8|0	0.28	0.28	0.28	0.28	0.28	-0.94	2.50	0.06
ORF9b-A549-Nt	P38606	ATP6V1A	12	12	12.00	1	12|20|0	0.00	0.00	0.00	0.00	0.00	-39.58	0.75	0.47
ORF9b-A549-Nt	P30307	CDC25C	7	7	7.00	1	4|6|0	0.00	0.00	0.00	0.00	0.00	-8.00	1.40	0.24
ORF9b-A549-Nt	P50613	CDK7	2	2	2.00	1	0|4|0	0.02	0.02	0.02	0.02	0.02	-4.05	1.00	0.14
ORF9b-A549-Nt	Q15417	CNN3	7	7	7.00	1	0|7|0	0.08	0.08	0.08	0.08	0.08	-2.50	2.00	0.10
ORF9b-A549-Nt	P11182	DBT	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.88	50.00	0.00
