Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
ORF3B-A549-Nt	O75955	FLOT1	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.54	20.00	0.00
ORF3B-A549-Nt	O00487	PSMD14	7|6	13	6.50	2	0|0|6|6	0.00	0.00	0.00	0.00	0.00	-12.73	1.08	0.35
ORF3B-A549-Nt	O43752	STX6	8|6	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.66	70.00	0.00
ORF3B-A549-Nt	Q92665	MRPS31	42|42	84	42.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	63.81	420.00	0.00
ORF3B-A549-Nt	O75886	STAM2	7|5	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.75	60.00	0.00
ORF3B-A549-Nt	O75844	ZMPSTE24	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
ORF3B-A549-Nt	O15155	BET1	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
ORF3B-A549-Nt	P31153	MAT2A	5|4	9	4.50	2	0|0|8|5	0.00	0.00	0.00	0.00	0.00	-17.87	0.69	0.39
ORF3B-A549-Nt	Q13506	NAB1	5|8	13	6.50	2	0|0|10|14	0.00	0.00	0.00	0.00	0.00	-37.67	0.54	0.45
ORF3B-A549-Nt	P52272	HNRNPM	43|46	89	44.50	2	0|0|48|51	0.00	0.00	0.00	0.00	0.00	-112.98	0.90	0.52
ORF3B-A549-Nt	Q9UBG0	MRC2	16|15	31	15.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	24.26	155.00	0.00
ORF3B-A549-Nt	Q13123	IK	4|6	10	5.00	2	0|0|25|26	0.00	0.00	0.00	0.00	0.00	-97.40	0.20	0.55
ORF3B-A549-Nt	P63244	RACK1	16|12	28	14.00	2	17|2|9|6	0.00	0.00	0.00	0.00	0.00	-28.15	1.08	0.42
ORF3B-A549-Nt	Q15154	PCM1	66|62	128	64.00	2	0|0|16|14	1.00	1.00	1.00	1.00	1.00	27.67	4.27	0.00
ORF3B-A549-Nt	P62826	RAN	25|22	47	23.50	2	7|3|17|16	0.00	0.00	0.00	0.00	0.00	-26.84	1.42	0.42
ORF3B-A549-Nt	O43615	TIMM44	5|9	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.84	70.00	0.00
ORF3B-A549-Nt	Q99536	VAT1	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.49	25.00	0.00
ORF3B-A549-Nt	Q8IWX8	CHERP	4|3	7	3.50	2	0|0|21|18	0.00	0.00	0.00	0.00	0.00	-74.60	0.18	0.55
ORF3B-A549-Nt	O95373	IPO7	9|2	11	5.50	2	0|0|22|16	0.00	0.00	0.00	0.00	0.00	-75.58	0.29	0.55
ORF3B-A549-Nt	O75915	ARL6IP5	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.49	20.00	0.00
ORF3B-A549-Nt	Q9Y6D5	ARFGEF2	48|42	90	45.00	2	0|0|6|4	1.00	1.00	1.00	1.00	1.00	33.00	9.00	0.00
ORF3B-A549-Nt	Q9Y6D6	ARFGEF1	70|63	133	66.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	93.73	665.00	0.00
ORF3B-A549-Nt	Q9UKK3	PARP4	49|56	105	52.50	2	0|0|39|35	0.00	0.00	0.00	0.00	0.00	-60.17	1.42	0.48
ORF3B-A549-Nt	Q6P2Q9	PRPF8	38|34	72	36.00	2	0|0|22|11	0.00	0.00	0.00	0.00	0.00	-13.39	2.18	0.33
ORF3B-A549-Nt	Q96R06	SPAG5	22|22	44	22.00	2	0|0|35|37	0.00	0.00	0.00	0.00	0.00	-98.31	0.61	0.52
ORF3B-A549-Nt	P11166	SLC2A1	5|9	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.81	70.00	0.00
ORF3B-A549-Nt	O15498	YKT6	5|5	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	9.05	50.00	0.00
ORF3B-A549-Nt	P50990	CCT8	299|312	611	305.50	2	0|0|290|266	0.00	0.00	0.00	0.00	0.00	-546.68	1.10	0.55
ORF3B-A549-Nt	Q9Y266	NUDC	11|14	25	12.50	2	0|0|23|33	0.00	0.00	0.00	0.00	0.00	-88.80	0.45	0.55
ORF3B-A549-Nt	O76031	CLPX	10|6	16	8.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	80.00	0.00
ORF3B-A549-Nt	Q9Y230	RUVBL2	2|0	2	1.00	2	0|0|0|2	0.15	0.30	0.15	0.30	0.15	-3.74	1.00	0.20
ORF3B-A549-Nt	P33992	MCM5	6|7	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.72	65.00	0.00
ORF3B-A549-Nt	P31948	STIP1	4|6	10	5.00	2	0|0|12|12	0.00	0.00	0.00	0.00	0.00	-39.80	0.42	0.55
ORF3B-A549-Nt	P49753	ACOT2	34|0	34	17.00	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	170.00	0.03
ORF3B-A549-Nt	Q13435	SF3B2	9|9	18	9.00	2	0|0|38|36	0.00	0.00	0.00	0.00	0.00	-131.90	0.24	0.55
ORF3B-A549-Nt	P62314	SNRPD1	6|4	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.21	50.00	0.00
ORF3B-A549-Nt	O95359	TACC2	29|27	56	28.00	2	0|0|83|86	0.00	0.00	0.00	0.00	0.00	-284.37	0.33	0.55
ORF3B-A549-Nt	Q16630	CPSF6	2|0	2	1.00	2	0|0|5|5	0.00	0.00	0.00	0.00	0.00	-21.29	0.20	0.55
ORF3B-A549-Nt	Q9BUJ2	HNRNPUL1	5|4	9	4.50	2	0|0|18|18	0.00	0.00	0.00	0.00	0.00	-64.99	0.25	0.55
ORF3B-A549-Nt	O14802	POLR3A	17|12	29	14.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.85	145.00	0.00
ORF3B-A549-Nt	P82094	TMF1	104|122	226	113.00	2	0|0|30|33	1.00	1.00	1.00	1.00	1.00	28.42	3.59	0.00
ORF3B-A549-Nt	P55072	VCP	5|3	8	4.00	2	0|0|23|20	0.00	0.00	0.00	0.00	0.00	-81.60	0.19	0.55
ORF3B-A549-Nt	Q9Y3F4	STRAP	2|0	2	1.00	2	0|0|5|3	0.00	0.00	0.00	0.00	0.00	-16.79	0.25	0.55
ORF3B-A549-Nt	Q9Y6Y8	SEC23IP	17|12	29	14.50	2	0|0|22|21	0.00	0.00	0.00	0.00	0.00	-61.02	0.67	0.49
ORF3B-A549-Nt	Q9Y5B9	SUPT16H	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.98	0.49	-0.83	10.00	0.11
ORF3B-A549-Nt	O43572	AKAP10	11|10	21	10.50	2	0|0|5|4	0.19	0.28	0.17	0.26	0.19	-2.35	2.33	0.19
ORF3B-A549-Nt	Q9NRW7	VPS45	6|7	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	65.00	0.00
ORF3B-A549-Nt	O95372	LYPLA2	20|24	44	22.00	2	0|0|31|39	0.00	0.00	0.00	0.00	0.00	-98.29	0.63	0.52
ORF3B-A549-Nt	O60645	EXOC3	4|3	7	3.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	35.00	0.00
ORF3B-A549-Nt	Q86XP3	DDX42	7|9	16	8.00	2	0|0|50|46	0.00	0.00	0.00	0.00	0.00	-185.31	0.17	0.55
ORF3B-A549-Nt	Q13148	TARDBP	8|7	15	7.50	2	0|0|6|11	0.00	0.00	0.00	0.00	0.00	-20.22	0.88	0.40
ORF3B-A549-Nt	P48643	CCT5	8|9	17	8.50	2	0|0|22|19	0.00	0.00	0.00	0.00	0.00	-65.45	0.41	0.55
ORF3B-A549-Nt	Q9UKG1	APPL1	13|11	24	12.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	18.22	120.00	0.00
ORF3B-A549-Nt	O95433	AHSA1	3|3	6	3.00	2	0|0|14|12	0.00	0.00	0.00	0.00	0.00	-46.26	0.23	0.55
ORF3B-A549-Nt	Q9Y5K6	CD2AP	13|17	30	15.00	2	0|0|64|68	0.00	0.00	0.00	0.00	0.00	-244.14	0.23	0.55
ORF3B-A549-Nt	Q9H3Q1	CDC42EP4	3|3	6	3.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	30.00	0.00
ORF3B-A549-Nt	Q13573	SNW1	13|11	24	12.00	2	0|0|26|24	0.00	0.00	0.00	0.00	0.00	-76.59	0.48	0.50
ORF3B-A549-Nt	O15067	PFAS	10|14	24	12.00	2	0|0|3|3	0.96	1.00	0.97	1.00	0.97	2.60	4.00	0.00
ORF3B-A549-Nt	Q9UHV9	PFDN2	3|3	6	3.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	30.00	0.00
ORF3B-A549-Nt	Q9H2M9	RAB3GAP2	14|13	27	13.50	2	0|0|41|43	0.00	0.00	0.00	0.00	0.00	-142.42	0.32	0.55
ORF3B-A549-Nt	Q15393	SF3B3	23|23	46	23.00	2	0|0|27|27	0.00	0.00	0.00	0.00	0.00	-62.31	0.85	0.50
ORF3B-A549-Nt	Q9Y2X9	ZNF281	56|60	116	58.00	2	0|0|82|90	0.00	0.00	0.00	0.00	0.00	-227.88	0.67	0.54
ORF3B-A549-Nt	Q92620	DHX38	2|3	5	2.50	2	0|0|35|34	0.00	0.00	0.00	0.00	0.00	-143.84	0.07	0.55
ORF3B-A549-Nt	O75643	SNRNP200	27|20	47	23.50	2	0|0|79|70	0.00	0.00	0.00	0.00	0.00	-260.50	0.32	0.55
ORF3B-A549-Nt	Q6PL18	ATAD2	2|2	4	2.00	2	0|0|3|3	0.00	0.00	0.00	0.00	0.00	-8.26	0.67	0.30
ORF3B-A549-Nt	Q9UKK9	NUDT5	3|3	6	3.00	2	0|0|8|10	0.00	0.00	0.00	0.00	0.00	-30.03	0.33	0.55
ORF3B-A549-Nt	Q9UGP4	LIMD1	4|6	10	5.00	2	0|0|13|15	0.00	0.00	0.00	0.00	0.00	-48.27	0.36	0.55
ORF3B-A549-Nt	Q15629	TRAM1	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.00	15.00	0.07
ORF3B-A549-Nt	Q6P2E9	EDC4	3|0	3	1.50	2	0|0|9|11	0.00	0.00	0.00	0.00	0.00	-43.29	0.15	0.55
ORF3B-A549-Nt	Q8WUA7	TBC1D22A	2|3	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.49	25.00	0.00
ORF3B-A549-Nt	Q9Y5X3	SNX5	3|2	5	2.50	2	0|0|9|11	0.00	0.00	0.00	0.00	0.00	-36.48	0.25	0.55
ORF3B-A549-Nt	Q8NDV7	TNRC6A	30|34	64	32.00	2	0|0|31|38	0.00	0.00	0.00	0.00	0.00	-78.90	0.93	0.50
ORF3B-A549-Nt	Q9P0V3	SH3BP4	43|39	82	41.00	2	0|0|19|18	0.00	0.00	0.00	0.00	0.00	-10.78	2.22	0.27
ORF3B-A549-Nt	Q9NZU5	LMCD1	4|4	8	4.00	2	0|0|19|15	0.00	0.00	0.00	0.00	0.00	-60.96	0.24	0.55
ORF3B-A549-Nt	Q9NZN4	EHD2	8|7	15	7.50	2	0|0|6|5	0.00	0.00	0.00	0.00	0.00	-9.74	1.36	0.31
ORF3B-A549-Nt	Q14997	PSME4	3|7	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.36	50.00	0.00
ORF3B-A549-Nt	O15013	ARHGEF10	4|10	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.16	70.00	0.00
ORF3B-A549-Nt	Q6PGP7	TTC37	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.02	15.00	0.07
ORF3B-A549-Nt	Q96BY6	DOCK10	9|12	21	10.50	2	0|0|6|3	0.30	0.58	0.29	0.55	0.30	-3.66	2.33	0.18
ORF3B-A549-Nt	O60269	GPRIN2	5|4	9	4.50	2	0|0|3|4	0.00	0.00	0.00	0.00	0.00	-7.14	1.29	0.27
ORF3B-A549-Nt	Q15020	SART3	3|0	3	1.50	2	0|0|19|20	0.00	0.00	0.00	0.00	0.00	-85.83	0.08	0.55
ORF3B-A549-Nt	Q70CQ2	USP34	11|12	23	11.50	2	0|0|3|0	0.98	0.98	0.97	0.98	0.98	3.38	7.67	0.00
ORF3B-A549-Nt	Q92544	TM9SF4	2|3	5	2.50	2	0|0|0|0	0.98	1.00	0.99	1.00	0.99	3.68	25.00	0.00
ORF3B-A549-Nt	Q5VT06	CEP350	42|43	85	42.50	2	0|0|51|45	0.00	0.00	0.00	0.00	0.00	-109.10	0.89	0.52
ORF3B-A549-Nt	Q7L014	DDX46	38|31	69	34.50	2	0|0|105|100	0.00	0.00	0.00	0.00	0.00	-349.39	0.34	0.55
ORF3B-A549-Nt	O15027	SEC16A	27|26	53	26.50	2	0|0|51|52	0.00	0.00	0.00	0.00	0.00	-151.04	0.51	0.53
ORF3B-A549-Nt	Q13442	PDAP1	3|4	7	3.50	2	0|0|13|12	0.00	0.00	0.00	0.00	0.00	-44.66	0.28	0.55
ORF3B-A549-Nt	Q7L804	RAB11FIP2	20|17	37	18.50	2	0|0|6|0	0.96	0.97	0.95	0.96	0.96	2.74	6.17	0.00
ORF3B-A549-Nt	Q2M2I8	AAK1	3|4	7	3.50	2	0|0|24|25	0.00	0.00	0.00	0.00	0.00	-96.30	0.14	0.55
ORF3B-A549-Nt	Q9UPN7	PPP6R1	15|13	28	14.00	2	0|0|3|3	1.00	1.00	1.00	1.00	1.00	5.93	4.67	0.00
ORF3B-A549-Nt	Q7Z3U7	MON2	39|37	76	38.00	2	0|0|12|10	1.00	1.00	1.00	1.00	1.00	10.50	3.45	0.00
ORF3B-A549-Nt	O60292	SIPA1L3	39|33	72	36.00	2	0|0|76|68	0.00	0.00	0.00	0.00	0.00	-218.77	0.50	0.54
ORF3B-A549-Nt	Q8TCU4	ALMS1	67|76	143	71.50	2	0|0|43|44	0.00	0.00	0.00	0.00	0.00	-57.66	1.64	0.48
ORF3B-A549-Nt	Q9Y520	PRRC2C	8|8	16	8.00	2	0|0|31|28	0.00	0.00	0.00	0.00	0.00	-102.98	0.27	0.55
ORF3B-A549-Nt	Q14137	BOP1	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.00	10.00	0.11
ORF3B-A549-Nt	Q5VT52	RPRD2	8|11	19	9.50	2	0|0|29|30	0.00	0.00	0.00	0.00	0.00	-102.98	0.32	0.55
ORF3B-A549-Nt	O75165	DNAJC13	15|19	34	17.00	2	0|0|9|8	0.01	0.02	0.01	0.02	0.01	-9.12	2.00	0.24
ORF3B-A549-Nt	Q9Y4E6	WDR7	8|9	17	8.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.58	85.00	0.00
ORF3B-A549-Nt	Q9UNK9	ANGEL1	20|18	38	19.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	28.73	190.00	0.00
ORF3B-A549-Nt	Q6PKG0	LARP1	3|3	6	3.00	2	0|0|42|30	0.00	0.00	0.00	0.00	0.00	-146.46	0.08	0.55
ORF3B-A549-Nt	Q71F56	MED13L	5|3	8	4.00	2	0|0|2|3	0.06	0.10	0.05	0.09	0.06	-5.06	1.60	0.22
ORF3B-A549-Nt	Q9GZM5	YIPF3	8|6	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	70.00	0.00
ORF3B-A549-Nt	O95602	POLR1A	28|31	59	29.50	2	0|0|3|4	1.00	1.00	1.00	1.00	1.00	21.62	8.43	0.00
ORF3B-A549-Nt	Q9BXF6	RAB11FIP5	41|49	90	45.00	2	0|0|34|23	0.00	0.00	0.00	0.00	0.00	-42.45	1.58	0.45
ORF3B-A549-Nt	Q86XA9	HEATR5A	4|0	4	2.00	2	0|0|0|2	0.38	0.76	0.37	0.73	0.38	-3.84	2.00	0.18
ORF3B-A549-Nt	Q9Y3B8	REXO2	2|2	4	2.00	2	0|0|5|3	0.00	0.00	0.00	0.00	0.00	-12.05	0.50	0.55
ORF3B-A549-Nt	Q4AC94	C2CD3	9|12	21	10.50	2	0|0|2|2	0.99	1.00	0.99	1.00	0.99	4.11	5.25	0.00
ORF3B-A549-Nt	Q5T3I0	GPATCH4	5|7	12	6.00	2	0|0|24|20	0.00	0.00	0.00	0.00	0.00	-79.41	0.27	0.55
ORF3B-A549-Nt	Q14C86	GAPVD1	26|27	53	26.50	2	0|0|9|9	0.98	0.99	0.98	0.99	0.98	3.38	2.94	0.00
ORF3B-A549-Nt	P57678	GEMIN4	3|5	8	4.00	2	0|0|3|2	0.06	0.10	0.05	0.09	0.06	-5.06	1.60	0.22
ORF3B-A549-Nt	Q9Y224	RTRAF	2|0	2	1.00	2	0|0|8|7	0.00	0.00	0.00	0.00	0.00	-32.32	0.13	0.55
ORF3B-A549-Nt	Q96SZ6	CDK5RAP1	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	15.00	0.07
ORF3B-A549-Nt	Q9Y6G5	COMMD10	8|7	15	7.50	2	0|0|14|13	0.00	0.00	0.00	0.00	0.00	-39.53	0.56	0.46
ORF3B-A549-Nt	Q9UKF6	CPSF3	4|6	10	5.00	2	0|0|14|12	0.00	0.00	0.00	0.00	0.00	-44.08	0.38	0.55
ORF3B-A549-Nt	Q8NBQ5	HSD17B11	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.00	10.00	0.11
ORF3B-A549-Nt	Q9NR09	BIRC6	44|35	79	39.50	2	0|0|6|8	1.00	1.00	1.00	1.00	1.00	19.05	5.64	0.00
ORF3B-A549-Nt	P61106	RAB14	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.94	15.00	0.07
ORF3B-A549-Nt	Q9P035	HACD3	9|10	19	9.50	2	0|0|5|5	0.01	0.02	0.01	0.02	0.01	-5.22	1.90	0.24
ORF3B-A549-Nt	Q9NZV1	CRIM1	8|4	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	60.00	0.00
ORF3B-A549-Nt	O95551	TDP2	6|7	13	6.50	2	0|0|20|13	0.00	0.00	0.00	0.00	0.00	-53.67	0.39	0.55
ORF3B-A549-Nt	Q9UKZ1	CNOT11	6|2	8	4.00	2	0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.49	40.00	0.00
ORF3B-A549-Nt	Q9HBM0	VEZT	6|5	11	5.50	2	0|0|6|0	0.08	0.11	0.07	0.10	0.08	-3.22	1.83	0.22
ORF3B-A549-Nt	Q2NKX8	ERCC6L	24|19	43	21.50	2	0|0|95|90	0.00	0.00	0.00	0.00	0.00	-340.19	0.23	0.55
ORF3B-A549-Nt	Q6BDS2	UHRF1BP1	8|7	15	7.50	2	0|0|0|2	0.97	0.98	0.97	0.98	0.97	3.06	7.50	0.00
ORF3B-A549-Nt	Q9C0C4	SEMA4C	14|12	26	13.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.74	130.00	0.00
ORF3B-A549-Nt	Q7L0Y3	TRMT10C	4|4	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	40.00	0.00
ORF3B-A549-Nt	O75400	PRPF40A	7|8	15	7.50	2	0|0|20|16	0.00	0.00	0.00	0.00	0.00	-57.52	0.42	0.55
ORF3B-A549-Nt	Q6IAA8	LAMTOR1	16|24	40	20.00	2	0|0|5|7	0.82	1.00	0.81	1.00	0.82	0.51	3.33	0.01
ORF3B-A549-Nt	Q5VZ89	DENND4C	55|43	98	49.00	2	0|0|40|30	0.00	0.00	0.00	0.00	0.00	-61.74	1.40	0.48
ORF3B-A549-Nt	Q96EY7	PTCD3	27|29	56	28.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	42.07	280.00	0.00
ORF3B-A549-Nt	Q6P3W7	SCYL2	26|19	45	22.50	2	0|0|18|15	0.00	0.00	0.00	0.00	0.00	-31.22	1.36	0.42
ORF3B-A549-Nt	Q9BRR8	GPATCH1	58|64	122	61.00	2	0|0|76|85	0.00	0.00	0.00	0.00	0.00	-203.16	0.76	0.54
ORF3B-A549-Nt	Q96BY7	ATG2B	2|0	2	1.00	2	0|0|12|11	0.00	0.00	0.00	0.00	0.00	-50.21	0.09	0.55
ORF3B-A549-Nt	Q9NSE4	IARS2	92|101	193	96.50	2	0|0|14|13	1.00	1.00	1.00	1.00	1.00	63.77	7.15	0.00
ORF3B-A549-Nt	Q9NRZ9	HELLS	98|104	202	101.00	2	0|0|215|218	0.00	0.00	0.00	0.00	0.00	-660.14	0.47	0.55
ORF3B-A549-Nt	Q9BZH6	WDR11	4|4	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	40.00	0.00
ORF3B-A549-Nt	P57088	TMEM33	5|4	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.10	45.00	0.00
ORF3B-A549-Nt	Q9P209	CEP72	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF3B-A549-Nt	Q8N6T3	ARFGAP1	7|6	13	6.50	2	0|0|19|18	0.00	0.00	0.00	0.00	0.00	-62.08	0.35	0.55
ORF3B-A549-Nt	A0AVT1	UBA6	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.00	15.00	0.07
ORF3B-A549-Nt	Q96J84	KIRREL1	7|6	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.45	65.00	0.00
ORF3B-A549-Nt	Q6ZV73	FGD6	24|28	52	26.00	2	0|0|27|27	0.00	0.00	0.00	0.00	0.00	-61.05	0.96	0.49
ORF3B-A549-Nt	Q5T6F2	UBAP2	16|17	33	16.50	2	0|0|32|29	0.00	0.00	0.00	0.00	0.00	-88.56	0.54	0.51
ORF3B-A549-Nt	Q9NZ45	CISD1	6|5	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.86	55.00	0.00
ORF3B-A549-Nt	Q9BXB1	LGR4	34|39	73	36.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	52.85	365.00	0.00
ORF3B-A549-Nt	Q9NQ84	GPRC5C	4|2	6	3.00	2	0|0|0|0	0.99	1.00	0.98	1.00	0.99	3.49	30.00	0.00
ORF3B-A549-Nt	Q8WTW3	COG1	63|56	119	59.50	2	0|0|36|33	0.00	0.00	0.00	0.00	0.00	-41.83	1.72	0.45
ORF3B-A549-Nt	Q96QD8	SLC38A2	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.92	15.00	0.07
ORF3B-A549-Nt	Q96EB1	ELP4	3|3	6	3.00	2	0|0|19|16	0.00	0.00	0.00	0.00	0.00	-65.92	0.17	0.55
ORF3B-A549-Nt	Q9HB20	PLEKHA3	2|4	6	3.00	2	0|0|0|0	0.99	1.00	0.98	1.00	0.99	3.49	30.00	0.00
ORF3B-A549-Nt	Q9H0W8	SMG9	4|2	6	3.00	2	0|0|12|11	0.00	0.00	0.00	0.00	0.00	-43.18	0.26	0.55
ORF3B-A549-Nt	Q9P2J5	LARS1	7|5	12	6.00	2	0|0|2|4	0.13	0.23	0.12	0.23	0.13	-3.90	2.00	0.21
ORF3B-A549-Nt	Q9NYU2	UGGT1	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-0.97	10.00	0.11
ORF3B-A549-Nt	Q9HD45	TM9SF3	3|3	6	3.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF3B-A549-Nt	Q96RQ3	MCCC1	261|256	517	258.50	2	245|170|159|146	0.00	0.00	0.00	0.00	0.00	-364.03	1.25	0.55
ORF3B-A549-Nt	Q9GZY8	MFF	2|4	6	3.00	2	0|0|0|0	0.99	1.00	0.98	1.00	0.99	3.49	30.00	0.00
ORF3B-A549-Nt	Q9HCS7	XAB2	82|86	168	84.00	2	0|0|208|202	0.00	0.00	0.00	0.00	0.00	-649.59	0.41	0.55
ORF3B-A549-Nt	Q6FI81	CIAPIN1	2|2	4	2.00	2	0|0|12|8	0.00	0.00	0.00	0.00	0.00	-36.73	0.20	0.55
ORF3B-A549-Nt	Q86X10	RALGAPB	8|8	16	8.00	2	0|0|7|3	0.00	0.00	0.00	0.00	0.00	-6.68	1.60	0.27
ORF3B-A549-Nt	Q8WW12	PCNP	4|0	4	2.00	2	0|0|9|13	0.00	0.00	0.00	0.00	0.00	-47.91	0.18	0.55
ORF3B-A549-Nt	P57740	NUP107	19|13	32	16.00	2	0|0|19|20	0.00	0.00	0.00	0.00	0.00	-51.20	0.82	0.47
ORF3B-A549-Nt	Q9HC56	PCDH9	14|12	26	13.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.80	130.00	0.00
ORF3B-A549-Nt	Q8IZE3	SCYL3	34|31	65	32.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	47.75	325.00	0.00
ORF3B-A549-Nt	A0FGR8	ESYT2	5|2	7	3.50	2	0|0|0|3	0.38	0.68	0.37	0.66	0.38	-2.48	2.33	0.18
ORF3B-A549-Nt	Q9ULH0	KIDINS220	7|5	12	6.00	2	0|0|2|0	0.91	0.96	0.90	0.96	0.91	1.72	6.00	0.00
ORF3B-A549-Nt	Q96FJ0	STAMBPL1	17|15	32	16.00	2	0|0|30|24	0.00	0.00	0.00	0.00	0.00	-76.64	0.59	0.50
ORF3B-A549-Nt	Q8IWB7	WDFY1	3|0	3	1.50	2	0|0|11|7	0.00	0.00	0.00	0.00	0.00	-38.79	0.17	0.55
ORF3B-A549-Nt	Q9P270	SLAIN2	4|5	9	4.50	2	0|0|20|22	0.00	0.00	0.00	0.00	0.00	-77.93	0.21	0.55
ORF3B-A549-Nt	Q9P260	RELCH	13|11	24	12.00	2	0|0|3|5	0.81	0.96	0.80	0.95	0.81	0.59	3.00	0.01
ORF3B-A549-Nt	Q8TCG1	CIP2A	14|15	29	14.50	2	0|0|34|28	0.00	0.00	0.00	0.00	0.00	-94.69	0.47	0.55
ORF3B-A549-Nt	O00151	PDLIM1	4|4	8	4.00	2	0|0|28|21	0.00	0.00	0.00	0.00	0.00	-93.00	0.16	0.55
ORF3B-A549-Nt	P19404	NDUFV2	3|3	6	3.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.39	30.00	0.00
ORF3B-A549-Nt	P56181	NDUFV3	5|6	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.86	55.00	0.00
ORF3B-A549-Nt	P13010	XRCC5	7|5	12	6.00	2	0|0|38|28	0.00	0.00	0.00	0.00	0.00	-126.34	0.18	0.55
ORF3B-A549-Nt	Q14019	COTL1	5|4	9	4.50	2	0|0|3|3	0.01	0.02	0.01	0.02	0.01	-5.30	1.50	0.24
ORF3B-A549-Nt	Q9Y617	PSAT1	3|5	8	4.00	2	0|0|7|8	0.00	0.00	0.00	0.00	0.00	-23.86	0.53	0.41
ORF3B-A549-Nt	Q8N163	CCAR2	26|26	52	26.00	2	0|0|35|32	0.00	0.00	0.00	0.00	0.00	-81.64	0.78	0.51
